subjNum;subjStartDate;subjStartTime;trialIndex;exptId;choicePos;vidPlayCounts;rt;exptVer;options;choice
5;2024-10-08;23:56:06;15;39;right;"{""vid1"":16,""vid2"":16,""vid3"":16}";488.993;5;['4789_bother', '4793_avoid', '5790_escape'];5790_escape
6;2024-10-08;23:57:45;14;8;middle;"{""vid1"":15,""vid2"":15,""vid3"":15}";469.468;6;['5866_follow', '5905_encircle', '4788_capture'];5905_encircle
6;2024-10-08;23:57:45;15;20;right;"{""vid1"":16,""vid2"":16,""vid3"":16}";486.963;6;['5866_follow', '4926_lead', '5570_poke'];5570_poke
5;2024-10-08;23:56:06;16;17;right;"{""vid1"":34,""vid2"":17,""vid3"":17}";520.082;5;['4861_throw', '5901_huddle with', '4793_avoid'];4793_avoid
6;2024-10-08;23:57:45;16;26;right;"{""vid1"":17,""vid2"":17,""vid3"":17}";511.923;6;['6172_hit', '1104_tickle', '4926_lead'];4926_lead
5;2024-10-08;23:56:06;17;10;left;"{""vid1"":36,""vid2"":18,""vid3"":18}";547.515;5;['5471_ignore', '4861_throw', '1167_kiss'];5471_ignore
6;2024-10-08;23:57:45;17;4;left;"{""vid1"":18,""vid2"":18,""vid3"":18}";543.613;6;['5788_examine', '4789_bother', '6026_fight'];5788_examine
5;2024-10-08;23:56:06;18;15;left;"{""vid1"":19,""vid2"":19,""vid3"":19}";574.446;5;['4926_lead', '1121_scratch', '4806_flirt with'];4926_lead
5;2024-10-08;23:56:06;19;14;right;"{""vid1"":20,""vid2"":20,""vid3"":20}";600.366;5;['4926_lead', '4861_throw', '5790_escape'];5790_escape
6;2024-10-08;23:57:45;18;18;left;"{""vid1"":38,""vid2"":19,""vid3"":19}";582.673;6;['5788_examine', '4793_avoid', '5096_approach'];5788_examine
5;2024-10-08;23:56:06;20;33;right;"{""vid1"":21,""vid2"":21,""vid3"":21}";617.298;5;['4788_capture', '5866_follow', '5568_push'];5568_push
7;2024-10-09;00:08:22;0;21;middle;"{""vid1"":1,""vid2"":1,""vid3"":1}";48.445;7;['6300_accompany', '5096_approach', '5866_follow'];5096_approach
6;2024-10-08;23:57:45;19;2;left;"{""vid1"":20,""vid2"":20,""vid3"":20}";607.344;6;['1121_scratch', '4789_bother', '1104_tickle'];1121_scratch
7;2024-10-09;00:08:22;1;5;right;"{""vid1"":2,""vid2"":2,""vid3"":2}";63.905;7;['4788_capture', '5866_follow', '4861_throw'];4861_throw
5;2024-10-08;23:56:06;21;16;middle;"{""vid1"":22,""vid2"":22,""vid3"":22}";647.83;5;['6026_fight', '4793_avoid', '5905_encircle'];4793_avoid
6;2024-10-08;23:57:45;20;7;left;"{""vid1"":21,""vid2"":21,""vid3"":21}";623.698;6;['1051_herd', '5528_hug', '5570_poke'];1051_herd
7;2024-10-09;00:08:22;2;32;middle;"{""vid1"":3,""vid2"":3,""vid3"":3}";84.875;7;['5876_creep up on', '5568_push', '5096_approach'];5568_push
5;2024-10-08;23:56:06;22;23;right;"{""vid1"":23,""vid2"":46,""vid3"":23}";673.997;5;['6239_pull', '6013_talk to', '5568_push'];5568_push
7;2024-10-09;00:08:22;3;17;left;"{""vid1"":4,""vid2"":4,""vid3"":4}";107.92;7;['1121_scratch', '6239_pull', '5570_poke'];1121_scratch
6;2024-10-08;23:57:45;21;16;left;"{""vid1"":44,""vid2"":22,""vid3"":22}";655.883;6;['5905_encircle', '1167_kiss', '6172_hit'];5905_encircle
5;2024-10-08;23:56:06;23;36;left;"{""vid1"":24,""vid2"":24,""vid3"":24}";695.631;5;['1121_scratch', '5876_creep up on', '1104_tickle'];1121_scratch
6;2024-10-08;23:57:45;22;0;left;"{""vid1"":46,""vid2"":23,""vid3"":23}";683.328;6;['4861_throw', '6026_fight', '6300_accompany'];4861_throw
7;2024-10-09;00:08:22;4;44;middle;"{""vid1"":5,""vid2"":5,""vid3"":10}";149.467;7;['6013_talk to', '5876_creep up on', '5790_escape'];5876_creep up on
8;2024-10-09;00:07:33;0;3;left;"{""vid1"":2,""vid2"":3,""vid3"":2}";49.026;8;['6300_accompany', '4788_capture', '6026_fight'];6300_accompany
7;2024-10-09;00:08:22;5;37;middle;"{""vid1"":6,""vid2"":6,""vid3"":6}";170.389;7;['6300_accompany', '5568_push', '4788_capture'];5568_push
6;2024-10-08;23:57:45;23;43;middle;"{""vid1"":48,""vid2"":24,""vid3"":24}";718.526;6;['4926_lead', '5788_examine', '5866_follow'];5788_examine
8;2024-10-09;00:07:33;1;1;right;"{""vid1"":2,""vid2"":2,""vid3"":2}";83.96;8;['4793_avoid', '4789_bother', '5866_follow'];5866_follow
8;2024-10-09;00:07:33;2;17;middle;"{""vid1"":6,""vid2"":9,""vid3"":6}";131.579;8;['1121_scratch', '5876_creep up on', '5901_huddle with'];5876_creep up on
7;2024-10-09;00:08:22;6;33;middle;"{""vid1"":14,""vid2"":7,""vid3"":7}";243.926;7;['5790_escape', '5568_push', '4861_throw'];5568_push
5;2024-10-08;23:56:06;24;34;right;"{""vid1"":25,""vid2"":25,""vid3"":50}";819.503;5;['4861_throw', '5901_huddle with', '5471_ignore'];5471_ignore
6;2024-10-08;23:57:45;24;13;right;"{""vid1"":100,""vid2"":75,""vid3"":100}";804.082;6;['5568_push', '6172_hit', '5096_approach'];5096_approach
7;2024-10-09;00:08:22;7;0;middle;"{""vid1"":8,""vid2"":8,""vid3"":8}";275.185;7;['1051_herd', '6172_hit', '1167_kiss'];6172_hit
7;2024-10-09;00:08:22;8;24;right;"{""vid1"":9,""vid2"":9,""vid3"":9}";301.523;7;['5876_creep up on', '1051_herd', '5096_approach'];5096_approach
8;2024-10-09;00:07:33;3;41;right;"{""vid1"":8,""vid2"":12,""vid3"":8}";191.379;8;['5866_follow', '5876_creep up on', '5528_hug'];5528_hug
6;2024-10-08;23:57:45;25;6;middle;"{""vid1"":52,""vid2"":26,""vid3"":26}";846.502;6;['4806_flirt with', '5876_creep up on', '6026_fight'];5876_creep up on
8;2024-10-09;00:07:33;4;33;right;"{""vid1"":5,""vid2"":5,""vid3"":5}";209.529;8;['5568_push', '5528_hug', '6013_talk to'];6013_talk to
5;2024-10-08;23:56:06;25;24;right;"{""vid1"":26,""vid2"":26,""vid3"":26}";892.529;5;['6026_fight', '4926_lead', '5096_approach'];5096_approach
7;2024-10-09;00:08:22;9;27;middle;"{""vid1"":10,""vid2"":10,""vid3"":10}";323.33;7;['1051_herd', '5901_huddle with', '1121_scratch'];5901_huddle with
6;2024-10-08;23:57:45;26;11;left;"{""vid1"":54,""vid2"":54,""vid3"":27}";885.638;6;['1167_kiss', '6172_hit', '6058_leave'];1167_kiss
7;2024-10-09;00:08:22;10;42;left;"{""vid1"":11,""vid2"":11,""vid3"":11}";349.964;7;['5096_approach', '6172_hit', '1104_tickle'];5096_approach
5;2024-10-08;23:56:06;26;6;right;"{""vid1"":27,""vid2"":27,""vid3"":27}";923.007;5;['5790_escape', '5570_poke', '1167_kiss'];1167_kiss
8;2024-10-09;00:07:33;5;31;left;"{""vid1"":12,""vid2"":12,""vid3"":6}";250.163;8;['5096_approach', '4788_capture', '5471_ignore'];5096_approach
6;2024-10-08;23:57:45;27;24;left;"{""vid1"":28,""vid2"":28,""vid3"":28}";920.617;6;['4789_bother', '6013_talk to', '5790_escape'];4789_bother
5;2024-10-08;23:56:06;27;3;right;"{""vid1"":28,""vid2"":28,""vid3"":28}";954.68;5;['4793_avoid', '5788_examine', '1167_kiss'];1167_kiss
8;2024-10-09;00:07:33;6;4;right;"{""vid1"":14,""vid2"":7,""vid3"":7}";283.647;8;['5866_follow', '6300_accompany', '6026_fight'];6026_fight
7;2024-10-09;00:08:22;11;14;left;"{""vid1"":12,""vid2"":24,""vid3"":12}";408.195;7;['4789_bother', '5528_hug', '6300_accompany'];4789_bother
6;2024-10-08;23:57:45;28;40;left;"{""vid1"":29,""vid2"":29,""vid3"":29}";955.329;6;['6013_talk to', '4793_avoid', '4789_bother'];6013_talk to
5;2024-10-08;23:56:06;28;41;middle;"{""vid1"":58,""vid2"":29,""vid3"":29}";996.749;5;['6300_accompany', '5876_creep up on', '4789_bother'];5876_creep up on
8;2024-10-09;00:07:33;7;18;left;"{""vid1"":16,""vid2"":16,""vid3"":8}";315.582;8;['1167_kiss', '6239_pull', '6026_fight'];1167_kiss
7;2024-10-09;00:08:22;12;19;right;"{""vid1"":13,""vid2"":13,""vid3"":13}";426.664;7;['6058_leave', '6239_pull', '4793_avoid'];4793_avoid
6;2024-10-08;23:57:45;29;1;middle;"{""vid1"":30,""vid2"":30,""vid3"":30}";970.619;6;['1104_tickle', '5528_hug', '5568_push'];5528_hug
8;2024-10-09;00:07:33;8;42;left;"{""vid1"":9,""vid2"":9,""vid3"":9}";342.832;8;['1051_herd', '5905_encircle', '5788_examine'];1051_herd
6;2024-10-08;23:57:45;30;15;right;"{""vid1"":62,""vid2"":31,""vid3"":31}";1000.149;6;['6013_talk to', '5876_creep up on', '1121_scratch'];1121_scratch
5;2024-10-08;23:56:06;29;42;middle;"{""vid1"":30,""vid2"":30,""vid3"":30}";1029.831;5;['5790_escape', '6172_hit', '6013_talk to'];6172_hit
7;2024-10-09;00:08:22;13;39;middle;"{""vid1"":14,""vid2"":14,""vid3"":14}";462.125;7;['5790_escape', '1051_herd', '1167_kiss'];1051_herd
8;2024-10-09;00:07:33;9;6;right;"{""vid1"":10,""vid2"":10,""vid3"":10}";364.372;8;['1121_scratch', '4793_avoid', '5528_hug'];5528_hug
6;2024-10-08;23:57:45;31;32;left;"{""vid1"":32,""vid2"":32,""vid3"":32}";1020.067;6;['5905_encircle', '6026_fight', '4861_throw'];5905_encircle
5;2024-10-08;23:56:06;30;27;right;"{""vid1"":31,""vid2"":31,""vid3"":31}";1065.398;5;['4793_avoid', '5790_escape', '6172_hit'];6172_hit
7;2024-10-09;00:08:22;14;20;right;"{""vid1"":15,""vid2"":15,""vid3"":15}";496.113;7;['4789_bother', '6172_hit', '6300_accompany'];6300_accompany
8;2024-10-09;00:07:33;10;35;left;"{""vid1"":11,""vid2"":11,""vid3"":11}";397.25;8;['1121_scratch', '6300_accompany', '5788_examine'];1121_scratch
6;2024-10-08;23:57:45;32;36;right;"{""vid1"":66,""vid2"":33,""vid3"":33}";1052.963;6;['5876_creep up on', '4793_avoid', '5901_huddle with'];5901_huddle with
7;2024-10-09;00:08:22;15;7;left;"{""vid1"":16,""vid2"":16,""vid3"":16}";525.406;7;['6300_accompany', '4806_flirt with', '1104_tickle'];6300_accompany
8;2024-10-09;00:07:33;11;20;left;"{""vid1"":12,""vid2"":12,""vid3"":12}";421.917;8;['5568_push', '4793_avoid', '5471_ignore'];5568_push
6;2024-10-08;23:57:45;33;39;left;"{""vid1"":34,""vid2"":34,""vid3"":34}";1076.899;6;['1051_herd', '4861_throw', '4789_bother'];1051_herd
5;2024-10-08;23:56:06;31;22;right;"{""vid1"":32,""vid2"":32,""vid3"":32}";1106.19;5;['6026_fight', '5471_ignore', '5901_huddle with'];5901_huddle with
7;2024-10-09;00:08:22;16;38;middle;"{""vid1"":17,""vid2"":17,""vid3"":17}";551.806;7;['1104_tickle', '4926_lead', '4789_bother'];4926_lead
6;2024-10-08;23:57:45;34;12;left;"{""vid1"":35,""vid2"":35,""vid3"":35}";1103.754;6;['6013_talk to', '1051_herd', '5570_poke'];6013_talk to
5;2024-10-08;23:56:06;32;19;left;"{""vid1"":33,""vid2"":66,""vid3"":33}";1137.532;5;['4793_avoid', '4788_capture', '5876_creep up on'];4793_avoid
8;2024-10-09;00:07:33;12;26;left;"{""vid1"":26,""vid2"":13,""vid3"":13}";463.084;8;['5096_approach', '1104_tickle', '5568_push'];5096_approach
5;2024-10-08;23:56:06;33;11;left;"{""vid1"":34,""vid2"":34,""vid3"":34}";1168.297;5;['4793_avoid', '6172_hit', '5570_poke'];4793_avoid
8;2024-10-09;00:07:33;13;0;left;"{""vid1"":14,""vid2"":14,""vid3"":14}";490.369;8;['1104_tickle', '5788_examine', '5096_approach'];1104_tickle
7;2024-10-09;00:08:22;17;22;middle;"{""vid1"":18,""vid2"":18,""vid3"":18}";608.376;7;['6026_fight', '6172_hit', '6013_talk to'];6172_hit
6;2024-10-08;23:57:45;35;9;middle;"{""vid1"":72,""vid2"":72,""vid3"":72}";1154.127;6;['1121_scratch', '5876_creep up on', '4806_flirt with'];5876_creep up on
8;2024-10-09;00:07:33;14;9;left;"{""vid1"":15,""vid2"":15,""vid3"":15}";509.419;8;['1051_herd', '5568_push', '4788_capture'];1051_herd
5;2024-10-08;23:56:06;34;26;right;"{""vid1"":35,""vid2"":35,""vid3"":35}";1197.432;5;['6026_fight', '4926_lead', '5790_escape'];5790_escape
7;2024-10-09;00:08:22;18;6;middle;"{""vid1"":19,""vid2"":19,""vid3"":19}";637.238;7;['5790_escape', '6058_leave', '1167_kiss'];6058_leave
8;2024-10-09;00:07:33;15;29;left;"{""vid1"":16,""vid2"":16,""vid3"":16}";526.402;8;['4861_throw', '6013_talk to', '4788_capture'];4861_throw
6;2024-10-08;23:57:45;36;22;right;"{""vid1"":74,""vid2"":74,""vid3"":37}";1183.32;6;['1104_tickle', '4788_capture', '5570_poke'];5570_poke
5;2024-10-08;23:56:06;35;8;right;"{""vid1"":36,""vid2"":36,""vid3"":36}";1217.465;5;['6239_pull', '5866_follow', '6058_leave'];6058_leave
6;2024-10-08;23:57:45;37;17;left;"{""vid1"":38,""vid2"":38,""vid3"":38}";1201.18;6;['1167_kiss', '1121_scratch', '5901_huddle with'];1167_kiss
8;2024-10-09;00:07:33;16;28;middle;"{""vid1"":34,""vid2"":51,""vid3"":34}";553.921;8;['4788_capture', '5568_push', '5570_poke'];5568_push
7;2024-10-09;00:08:22;19;8;middle;"{""vid1"":20,""vid2"":40,""vid3"":20}";672.14;7;['6172_hit', '5905_encircle', '5570_poke'];5905_encircle
5;2024-10-08;23:56:06;36;5;middle;"{""vid1"":37,""vid2"":37,""vid3"":37}";1244.612;5;['5788_examine', '4861_throw', '5471_ignore'];4861_throw
6;2024-10-08;23:57:45;38;31;middle;"{""vid1"":39,""vid2"":39,""vid3"":39}";1224.008;6;['6300_accompany', '5905_encircle', '6239_pull'];5905_encircle
8;2024-10-09;00:07:33;17;32;right;"{""vid1"":18,""vid2"":18,""vid3"":18}";584.255;8;['5876_creep up on', '5905_encircle', '5790_escape'];5790_escape
9;2024-10-09;00:18:53;0;43;right;"{""vid1"":1,""vid2"":1,""vid3"":2}";32.446;9;['4806_flirt with', '6172_hit', '6058_leave'];6058_leave
6;2024-10-08;23:57:45;39;10;left;"{""vid1"":80,""vid2"":40,""vid3"":40}";1247.769;6;['5866_follow', '5471_ignore', '6058_leave'];5866_follow
5;2024-10-08;23:56:06;37;7;right;"{""vid1"":38,""vid2"":38,""vid3"":38}";1278.096;5;['6300_accompany', '5471_ignore', '5788_examine'];5788_examine
8;2024-10-09;00:07:33;18;23;left;"{""vid1"":19,""vid2"":19,""vid3"":19}";604.988;8;['4926_lead', '5570_poke', '1104_tickle'];4926_lead
7;2024-10-09;00:08:22;20;9;right;"{""vid1"":21,""vid2"":21,""vid3"":21}";716.545;7;['4793_avoid', '4806_flirt with', '5471_ignore'];5471_ignore
9;2024-10-09;00:18:53;1;0;middle;"{""vid1"":4,""vid2"":2,""vid3"":2}";56.005;9;['4788_capture', '5790_escape', '5901_huddle with'];5790_escape
5;2024-10-08;23:56:06;38;31;right;"{""vid1"":39,""vid2"":39,""vid3"":39}";1304.372;5;['4806_flirt with', '4926_lead', '6239_pull'];6239_pull
6;2024-10-08;23:57:45;40;35;right;"{""vid1"":41,""vid2"":41,""vid3"":41}";1281.799;6;['6172_hit', '4806_flirt with', '6300_accompany'];6300_accompany
7;2024-10-09;00:08:22;21;3;right;"{""vid1"":22,""vid2"":22,""vid3"":22}";745.87;7;['6239_pull', '6172_hit', '5788_examine'];5788_examine
8;2024-10-09;00:07:33;19;30;middle;"{""vid1"":40,""vid2"":20,""vid3"":20}";637.872;8;['5876_creep up on', '6172_hit', '5901_huddle with'];6172_hit
6;2024-10-08;23:57:45;41;29;left;"{""vid1"":84,""vid2"":42,""vid3"":42}";1306.593;6;['4861_throw', '4806_flirt with', '1167_kiss'];4861_throw
9;2024-10-09;00:18:53;2;27;middle;"{""vid1"":6,""vid2"":6,""vid3"":6}";101.77;9;['5901_huddle with', '6026_fight', '4788_capture'];6026_fight
8;2024-10-09;00:07:33;20;14;right;"{""vid1"":21,""vid2"":21,""vid3"":21}";659.84;8;['4926_lead', '5471_ignore', '5901_huddle with'];5901_huddle with
7;2024-10-09;00:08:22;22;12;middle;"{""vid1"":23,""vid2"":23,""vid3"":23}";771.947;7;['6058_leave', '5096_approach', '4793_avoid'];5096_approach
6;2024-10-08;23:57:45;42;30;right;"{""vid1"":43,""vid2"":43,""vid3"":43}";1322.346;6;['1104_tickle', '6058_leave', '5901_huddle with'];5901_huddle with
8;2024-10-09;00:07:33;21;36;left;"{""vid1"":22,""vid2"":22,""vid3"":22}";685.889;8;['5471_ignore', '4789_bother', '5568_push'];5471_ignore
7;2024-10-09;00:08:22;23;34;left;"{""vid1"":24,""vid2"":24,""vid3"":24}";797.796;7;['6058_leave', '5788_examine', '5905_encircle'];6058_leave
9;2024-10-09;00:18:53;3;31;middle;"{""vid1"":8,""vid2"":4,""vid3"":4}";133.373;9;['5471_ignore', '6058_leave', '4806_flirt with'];6058_leave
6;2024-10-08;23:57:45;43;5;right;"{""vid1"":44,""vid2"":44,""vid3"":44}";1351.228;6;['4806_flirt with', '5866_follow', '5788_examine'];5788_examine
5;2024-10-08;23:56:06;39;18;right;"{""vid1"":80,""vid2"":80,""vid3"":80}";1381.384;5;['6172_hit', '6300_accompany', '1167_kiss'];1167_kiss
7;2024-10-09;00:08:22;24;43;middle;"{""vid1"":25,""vid2"":25,""vid3"":25}";823.296;7;['5570_poke', '5866_follow', '6026_fight'];5866_follow
8;2024-10-09;00:07:33;22;19;middle;"{""vid1"":23,""vid2"":23,""vid3"":23}";718.556;8;['4793_avoid', '6026_fight', '5788_examine'];6026_fight
6;2024-10-08;23:57:45;44;44;right;"{""vid1"":45,""vid2"":45,""vid3"":45}";1372.895;6;['5528_hug', '4806_flirt with', '5471_ignore'];5471_ignore
5;2024-10-08;23:56:06;40;35;right;"{""vid1"":41,""vid2"":41,""vid3"":41}";1407.131;5;['4806_flirt with', '5876_creep up on', '5901_huddle with'];5901_huddle with
9;2024-10-09;00:18:53;4;35;middle;"{""vid1"":10,""vid2"":5,""vid3"":5}";169.681;9;['5096_approach', '6013_talk to', '4793_avoid'];6013_talk to
9;2024-10-09;00:18:53;5;38;right;"{""vid1"":6,""vid2"":6,""vid3"":6}";181.461;9;['5528_hug', '5570_poke', '5568_push'];5568_push
7;2024-10-09;00:08:22;25;31;middle;"{""vid1"":26,""vid2"":26,""vid3"":26}";853.244;7;['4793_avoid', '4861_throw', '5788_examine'];4861_throw
5;2024-10-08;23:56:06;41;20;middle;"{""vid1"":42,""vid2"":42,""vid3"":42}";1427.405;5;['4793_avoid', '5570_poke', '4788_capture'];5570_poke
8;2024-10-09;00:07:33;23;24;left;"{""vid1"":24,""vid2"":24,""vid3"":24}";748.441;8;['5901_huddle with', '6300_accompany', '4793_avoid'];5901_huddle with
9;2024-10-09;00:18:53;6;24;right;"{""vid1"":7,""vid2"":7,""vid3"":7}";204.148;9;['5788_examine', '5901_huddle with', '5568_push'];5568_push
7;2024-10-09;00:08:22;26;28;middle;"{""vid1"":27,""vid2"":27,""vid3"":27}";883.659;7;['6172_hit', '4793_avoid', '1167_kiss'];4793_avoid
8;2024-10-09;00:07:33;24;44;middle;"{""vid1"":25,""vid2"":25,""vid3"":25}";777.791;8;['5096_approach', '6013_talk to', '1051_herd'];6013_talk to
9;2024-10-09;00:18:53;7;6;right;"{""vid1"":8,""vid2"":8,""vid3"":8}";233.618;9;['5901_huddle with', '5788_examine', '4793_avoid'];4793_avoid
5;2024-10-08;23:56:06;42;44;middle;"{""vid1"":43,""vid2"":43,""vid3"":86}";1478.024;5;['1121_scratch', '5568_push', '4788_capture'];5568_push
10;2024-10-09;00:23:22;0;39;right;"{""vid1"":1,""vid2"":1,""vid3"":1}";20.17;10;['6013_talk to', '5096_approach', '5570_poke'];5570_poke
8;2024-10-09;00:07:33;25;13;right;"{""vid1"":26,""vid2"":26,""vid3"":26}";801.425;8;['1051_herd', '5570_poke', '5901_huddle with'];5901_huddle with
7;2024-10-09;00:08:22;27;10;right;"{""vid1"":28,""vid2"":28,""vid3"":28}";914.373;7;['6172_hit', '5866_follow', '4806_flirt with'];4806_flirt with
10;2024-10-09;00:23:22;1;30;right;"{""vid1"":2,""vid2"":2,""vid3"":2}";49.13;10;['6172_hit', '4793_avoid', '5901_huddle with'];5901_huddle with
8;2024-10-09;00:07:33;26;5;right;"{""vid1"":27,""vid2"":27,""vid3"":27}";826.926;8;['5788_examine', '6300_accompany', '6239_pull'];6239_pull
9;2024-10-09;00:18:53;8;1;left;"{""vid1"":18,""vid2"":18,""vid3"":9}";270.518;9;['4861_throw', '5096_approach', '5788_examine'];4861_throw
5;2024-10-08;23:56:06;43;0;middle;"{""vid1"":44,""vid2"":44,""vid3"":44}";1511.75;5;['6026_fight', '5866_follow', '4788_capture'];5866_follow
7;2024-10-09;00:08:22;28;35;middle;"{""vid1"":29,""vid2"":29,""vid3"":29}";941.083;7;['6013_talk to', '5901_huddle with', '6172_hit'];5901_huddle with
10;2024-10-09;00:23:22;2;29;left;"{""vid1"":6,""vid2"":3,""vid3"":3}";69.356;10;['5570_poke', '5096_approach', '5905_encircle'];5570_poke
8;2024-10-09;00:07:33;27;34;right;"{""vid1"":28,""vid2"":28,""vid3"":28}";853.177;8;['5790_escape', '6058_leave', '6300_accompany'];6300_accompany
7;2024-10-09;00:08:22;29;41;right;"{""vid1"":30,""vid2"":30,""vid3"":30}";970.608;7;['4789_bother', '1051_herd', '5901_huddle with'];5901_huddle with
9;2024-10-09;00:18:53;9;37;left;"{""vid1"":20,""vid2"":20,""vid3"":10}";307.222;9;['6026_fight', '4788_capture', '4789_bother'];6026_fight
10;2024-10-09;00:23:22;3;38;right;"{""vid1"":8,""vid2"":4,""vid3"":4}";97.505;10;['5866_follow', '6239_pull', '5788_examine'];5788_examine
9;2024-10-09;00:18:53;10;9;right;"{""vid1"":11,""vid2"":11,""vid3"":11}";327.176;9;['6026_fight', '1167_kiss', '4788_capture'];4788_capture
7;2024-10-09;00:08:22;30;40;middle;"{""vid1"":31,""vid2"":31,""vid3"":31}";999.796;7;['1051_herd', '6026_fight', '5096_approach'];6026_fight
9;2024-10-09;00:18:53;11;25;left;"{""vid1"":12,""vid2"":12,""vid3"":12}";344.176;9;['4861_throw', '1167_kiss', '5905_encircle'];4861_throw
8;2024-10-09;00:07:33;28;37;left;"{""vid1"":58,""vid2"":58,""vid3"":29}";905.245;8;['5790_escape', '4793_avoid', '5876_creep up on'];5790_escape
5;2024-10-08;23:56:06;44;12;left;"{""vid1"":45,""vid2"":45,""vid3"":45}";1592.732;5;['4861_throw', '6239_pull', '1167_kiss'];4861_throw
9;2024-10-09;00:18:53;12;16;middle;"{""vid1"":13,""vid2"":13,""vid3"":13}";365.891;9;['4861_throw', '5901_huddle with', '4806_flirt with'];5901_huddle with
7;2024-10-09;00:08:22;31;30;middle;"{""vid1"":32,""vid2"":32,""vid3"":32}";1040.348;7;['4789_bother', '4861_throw', '5568_push'];4861_throw
8;2024-10-09;00:07:33;29;21;left;"{""vid1"":30,""vid2"":60,""vid3"":30}";930.013;8;['5528_hug', '5876_creep up on', '4861_throw'];5528_hug
9;2024-10-09;00:18:53;13;26;right;"{""vid1"":14,""vid2"":14,""vid3"":14}";396.067;9;['6026_fight', '6300_accompany', '5788_examine'];5788_examine
7;2024-10-09;00:08:22;32;23;middle;"{""vid1"":33,""vid2"":33,""vid3"":33}";1065.891;7;['4926_lead', '5471_ignore', '1051_herd'];5471_ignore
10;2024-10-09;00:23:22;4;23;right;"{""vid1"":10,""vid2"":10,""vid3"":5}";185.827;10;['5788_examine', '5905_encircle', '4861_throw'];4861_throw
8;2024-10-09;00:07:33;30;12;left;"{""vid1"":31,""vid2"":31,""vid3"":31}";965.795;8;['6026_fight', '4806_flirt with', '6300_accompany'];6026_fight
7;2024-10-09;00:08:22;33;18;right;"{""vid1"":34,""vid2"":34,""vid3"":34}";1086.804;7;['6300_accompany', '5096_approach', '5528_hug'];5528_hug
8;2024-10-09;00:07:33;31;38;left;"{""vid1"":32,""vid2"":32,""vid3"":32}";991.246;8;['1167_kiss', '5570_poke', '6013_talk to'];1167_kiss
10;2024-10-09;00:23:22;5;1;left;"{""vid1"":6,""vid2"":12,""vid3"":6}";220.409;10;['5790_escape', '5866_follow', '6172_hit'];5790_escape
7;2024-10-09;00:08:22;34;11;left;"{""vid1"":35,""vid2"":35,""vid3"":35}";1112.366;7;['5471_ignore', '6172_hit', '1104_tickle'];5471_ignore
8;2024-10-09;00:07:33;32;11;right;"{""vid1"":33,""vid2"":33,""vid3"":33}";1015.38;8;['6013_talk to', '5901_huddle with', '1167_kiss'];1167_kiss
7;2024-10-09;00:08:22;35;1;left;"{""vid1"":36,""vid2"":36,""vid3"":36}";1142.144;7;['4793_avoid', '5096_approach', '6300_accompany'];4793_avoid
8;2024-10-09;00:07:33;33;40;right;"{""vid1"":34,""vid2"":34,""vid3"":34}";1035.914;8;['4788_capture', '1167_kiss', '5905_encircle'];5905_encircle
10;2024-10-09;00:23:22;6;22;right;"{""vid1"":14,""vid2"":7,""vid3"":7}";266.076;10;['5570_poke', '5901_huddle with', '5788_examine'];5788_examine
8;2024-10-09;00:07:33;34;22;right;"{""vid1"":35,""vid2"":35,""vid3"":35}";1052.931;8;['5568_push', '5471_ignore', '4861_throw'];4861_throw
